item_name,release_year,retirement_year,condition,grade,category_subtype,original_retail,source_platform,date,price_usd
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-06-01,983.37
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-07-01,1000.28
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-08-01,1024.35
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-09-01,1048.61
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-10-01,1039.9
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-11-01,1037.28
Pokémon Crown Zenith Mewtwo VSTAR SAR PSA 10,2023,2024,Graded,PSA 10,Pokemon,0.0,eBay,2025-12-01,1054.49
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-01-01,195.44
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-02-01,201.46
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-03-01,207.66
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-04-01,229.31
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-05-01,236.66
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-06-01,247.18
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-07-01,257.19
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-08-01,265.88
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-09-01,269.22
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-10-01,278.96
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-11-01,279.65
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2024-12-01,283.64
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-01-01,286.13
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-02-01,292.22
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-03-01,312.8
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-04-01,306.04
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-05-01,316.62
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-06-01,311.56
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-07-01,314.39
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-08-01,328.05
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-09-01,334.9
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-10-01,333.48
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-11-01,334.73
Pokémon Skyridge Crystal Charizard PSA 8,2003,2004,Graded,PSA 8,Pokemon,3.99,PWCC,2025-12-01,346.26
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-01-01,997.48
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-02-01,999.69
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-03-01,1021.62
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-04-01,1040.39
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-05-01,1044.39
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-06-01,1109.24
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-07-01,1143.22
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-08-01,1114.9
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-09-01,1138.66
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-10-01,1142.8
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-11-01,1183.01
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2024-12-01,1184.09
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-01-01,1201.9
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-02-01,1235.49
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-03-01,1279.3
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-04-01,1269.6
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-05-01,1282.87
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-06-01,1292.53
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-07-01,1297.46
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-08-01,1367.79
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-09-01,1403.17
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-10-01,1390.76
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-11-01,1441.59
MTG Black Lotus (Unlimited) BGS 9,1993,1994,Graded,BGS 9,MTG,2.45,PWCC,2025-12-01,1530.45
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-01-01,1171.77
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-02-01,1209.84
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-03-01,1183.97
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-04-01,1184.53
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-05-01,1228.87
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-06-01,1223.65
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-07-01,1248.2
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-08-01,1281.96
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-09-01,1270.58
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-10-01,1282.57
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-11-01,1208.53
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2024-12-01,1195.32
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-01-01,1201.72
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-02-01,1182.92
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-03-01,1236.33
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-04-01,1212.23
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-05-01,1213.93
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-06-01,1230.26
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-07-01,1280.84
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-08-01,1255.71
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-09-01,1299.97
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-10-01,1314.15
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-11-01,1300.97
MTG Mox Sapphire (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,PWCC,2025-12-01,1327.57
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-01-01,1020.87
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-02-01,1041.97
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-03-01,1041.46
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-04-01,1059.42
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-05-01,1064.93
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-06-01,1084.52
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-07-01,1120.23
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-08-01,1184.51
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-09-01,1163.94
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-10-01,1247.58
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-11-01,1202.32
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2024-12-01,1216.0
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-01-01,1253.67
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-02-01,1282.29
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-03-01,1280.9
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-04-01,1293.57
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-05-01,1296.6
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-06-01,1296.34
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-07-01,1345.45
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-08-01,1378.88
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-09-01,1374.82
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-10-01,1428.73
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-11-01,1462.35
MTG Dual Land Underground Sea (Revised) PSA 9,1994,1995,Graded,PSA 9,MTG,3.95,eBay,2025-12-01,1516.34
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-01-01,756.22
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-02-01,774.93
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-03-01,780.16
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-04-01,788.01
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-05-01,808.65
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-06-01,828.47
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-07-01,842.32
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-08-01,857.83
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-09-01,885.92
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-10-01,894.49
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-11-01,915.71
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2024-12-01,928.97
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-01-01,942.24
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-02-01,971.01
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-03-01,997.39
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-04-01,1024.33
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-05-01,1058.22
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-06-01,1076.45
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-07-01,1103.79
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-08-01,1118.3
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-09-01,1141.75
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-10-01,1159.3
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-11-01,1180.36
MTG Time Walk (Unlimited) BGS 8.5,1993,1994,Graded,BGS 8.5,MTG,2.45,Goldin,2025-12-01,1209.07
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-01-01,389.29
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-02-01,388.61
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-03-01,402.54
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-04-01,400.86
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-05-01,398.1
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-06-01,407.57
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-07-01,415.33
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-08-01,422.34
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-09-01,429.49
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-10-01,433.21
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-11-01,432.0
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2024-12-01,436.24
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-01-01,436.26
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-02-01,445.61
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-03-01,448.69
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-04-01,447.85
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-05-01,449.94
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-06-01,456.31
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-07-01,457.0
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-08-01,456.17
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-09-01,461.63
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-10-01,467.16
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-11-01,468.22
MTG Gaea's Cradle (Urza’s Saga) PSA 9,1998,1999,Graded,PSA 9,MTG,3.99,TCGPlayer,2025-12-01,469.49
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-01-01,394.43
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-02-01,397.73
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-03-01,390.13
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-04-01,382.93
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-05-01,380.17
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-06-01,380.58
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-07-01,384.26
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-08-01,395.29
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-09-01,402.65
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-10-01,403.43
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-11-01,405.15
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2024-12-01,400.36
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-01-01,402.07
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-02-01,402.01
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-03-01,405.97
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-04-01,402.33
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-05-01,407.59
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-06-01,419.67
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-07-01,420.84
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-08-01,425.53
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-09-01,432.28
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-10-01,431.42
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-11-01,434.98
MTG Jeweled Lotus (Extended Art) PSA 10,2020,2021,Graded,PSA 10,MTG,0.0,eBay,2025-12-01,437.05
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-01-01,817.47
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-02-01,827.41
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-03-01,824.54
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-04-01,833.48
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-05-01,849.61
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-06-01,880.59
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-07-01,904.93
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-08-01,949.34
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-09-01,946.14
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-10-01,970.81
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-11-01,984.11
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2024-12-01,1033.05
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-01-01,1028.81
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-02-01,1024.0
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-03-01,1023.64
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-04-01,995.25
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-05-01,996.21
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-06-01,993.0
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-07-01,1006.01
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-08-01,1022.66
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-09-01,1067.76
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-10-01,1097.1
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-11-01,1097.15
"MTG Ragavan, Nimble Pilferer (Etched) PSA 10",2021,2022,Graded,PSA 10,MTG,0.0,TCGPlayer,2025-12-01,1090.87
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-01-01,369.98
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-02-01,378.12
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-03-01,367.4
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-04-01,389.15
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-05-01,405.14
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-06-01,403.23
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-07-01,387.41
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-08-01,405.2
MTG The One Ring (Elven Script) PSA 9,2023,2023,Graded,PSA 9,MTG,0.0,eBay,2024-09-01,407.29
