item_name,release_year,retirement_year,condition,grade,category_subtype,original_retail,source_platform,date,price_usd
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-04-01,476.56
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-05-01,479.62
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-06-01,484.65
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-07-01,491.27
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-08-01,493.65
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-09-01,496.4
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-10-01,494.12
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-11-01,490.25
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2024-12-01,487.29
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-01-01,483.46
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-02-01,482.48
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-03-01,481.52
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-04-01,486.79
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-05-01,488.32
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-06-01,491.67
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-07-01,494.1
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-08-01,500.6
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-09-01,509.29
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-10-01,513.04
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-11-01,517.59
Seiko SKX007,1996,2019,New Old Stock,Unworn,Diver,295.0,eBay,2025-12-01,522.69
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-01-01,8549.31
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-02-01,8545.42
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-03-01,8549.26
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-04-01,8648.3
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-05-01,8708.6
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-06-01,8777.22
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-07-01,8866.82
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-08-01,8925.65
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-09-01,8870.04
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-10-01,8771.49
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-11-01,8688.8
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2024-12-01,8568.53
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-01-01,8356.51
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-02-01,8316.24
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-03-01,8235.17
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-04-01,8218.96
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-05-01,8141.44
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-06-01,8215.44
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-07-01,8221.93
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-08-01,8266.5
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-09-01,8248.51
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-10-01,8280.97
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-11-01,8288.2
IWC Pilot Mark XVIII,2016,,Pre-owned,Full Set,Pilot,3950.0,Chrono24,2025-12-01,8267.78
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-01-01,13019.45
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-02-01,13121.57
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-03-01,13237.67
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-04-01,13456.74
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-05-01,13570.69
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-06-01,13629.94
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-07-01,13738.27
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-08-01,13854.24
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-09-01,13967.68
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-10-01,13991.94
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-11-01,13756.82
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2024-12-01,13674.49
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-01-01,13674.64
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-02-01,13576.54
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-03-01,13466.55
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-04-01,13471.32
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-05-01,13463.77
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-06-01,13599.83
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-07-01,13724.51
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-08-01,13991.34
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-09-01,14190.53
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-10-01,14268.16
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-11-01,14422.4
Cartier Santos Medium WSSA0029,2018,,Pre-owned,Full Set,Luxury Steel,6550.0,Chrono24,2025-12-01,14554.62
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-01-01,7147.78
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-02-01,7136.2
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-03-01,7154.04
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-04-01,7105.96
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-05-01,7200.81
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-06-01,7225.52
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-07-01,7166.68
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-08-01,7099.5
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-09-01,7071.05
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-10-01,7057.11
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-11-01,6985.32
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2024-12-01,6923.93
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-01-01,6795.42
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-02-01,6667.21
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-03-01,6646.4
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-04-01,6633.5
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-05-01,6626.14
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-06-01,6696.08
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-07-01,6696.67
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-08-01,6730.34
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-09-01,6824.49
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-10-01,6944.16
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-11-01,6970.53
Breitling Navitimer B01 AB0121211,2011,,Pre-owned,Box/Papers,Chronograph,7800.0,WatchCharts,2025-12-01,7041.71
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-01-01,4883.44
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-02-01,4935.29
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-03-01,5032.09
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-04-01,5126.21
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-05-01,5181.19
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-06-01,5290.6
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-07-01,5411.59
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-08-01,5481.04
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-09-01,5532.2
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-10-01,5611.24
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-11-01,5584.23
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2024-12-01,5538.13
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-01-01,5517.98
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-02-01,5486.17
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-03-01,5552.46
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-04-01,5604.65
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-05-01,5639.88
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-06-01,5705.3
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-07-01,5909.84
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-08-01,6006.74
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-09-01,6100.94
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-10-01,6228.12
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-11-01,6353.64
TAG Heuer Carrera Calibre 16,2004,2015,Pre-owned,Box/Papers,Chronograph,4200.0,eBay,2025-12-01,6442.27
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-01-01,18450.7
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-02-01,18542.03
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-03-01,18666.41
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-04-01,19031.41
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-05-01,19341.04
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-06-01,19451.05
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-07-01,19848.97
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-08-01,20138.94
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-09-01,20229.5
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-10-01,20240.01
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-11-01,20246.26
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2024-12-01,20101.52
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-01-01,19869.35
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-02-01,19860.94
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-03-01,19693.09
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-04-01,19812.82
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-05-01,19792.96
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-06-01,20008.91
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-07-01,20283.06
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-08-01,20833.77
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-09-01,21042.22
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-10-01,21179.46
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-11-01,21359.51
Vacheron Constantin Overseas 4500V,2016,,Pre-owned,Full Set,Luxury Steel,19000.0,Chrono24,2025-12-01,21401.81
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-01-01,9369.79
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-02-01,9399.68
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-03-01,9518.04
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-04-01,9678.72
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-05-01,9900.92
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-06-01,9975.11
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-07-01,10230.52
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-08-01,10416.44
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-09-01,10427.25
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-10-01,10267.54
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-11-01,10213.75
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2024-12-01,10149.77
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-01-01,9938.25
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-02-01,9882.88
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-03-01,9836.62
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-04-01,9790.69
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-05-01,9866.97
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-06-01,10003.94
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-07-01,10082.55
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-08-01,10223.18
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-09-01,10313.05
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-10-01,10381.57
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-11-01,10477.02
Rolex Explorer 214270,2010,2021,Pre-owned,Full Set,Field,5650.0,WatchCharts,2025-12-01,10563.34
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-01-01,8977.54
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-02-01,8953.01
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-03-01,8868.72
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-04-01,8953.81
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-05-01,8927.73
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-06-01,8986.37
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-07-01,9114.09
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-08-01,9114.15
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-09-01,9014.58
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-10-01,8867.26
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-11-01,8833.31
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2024-12-01,8720.09
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-01-01,8633.2
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-02-01,8576.68
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-03-01,8492.49
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-04-01,8425.77
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-05-01,8360.53
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-06-01,8219.8
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-07-01,8183.05
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-08-01,8232.11
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-09-01,8277.98
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-10-01,8341.89
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-11-01,8357.21
Rolex Oyster Perpetual 36 126000 (Turquoise),2020,,Pre-owned,Full Set,Everyday,5900.0,Chrono24,2025-12-01,8356.75
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-01-01,4341.71
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-02-01,4377.82
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-03-01,4384.41
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-04-01,4416.24
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-05-01,4415.96
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-06-01,4480.7
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-07-01,4510.56
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-08-01,4537.52
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-09-01,4575.38
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-10-01,4583.17
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-11-01,4545.4
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2024-12-01,4521.98
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-01-01,4437.06
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-02-01,4407.9
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-03-01,4382.32
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-04-01,4326.27
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-05-01,4364.67
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-06-01,4366.31
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-07-01,4417.59
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-08-01,4447.69
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-09-01,4517.03
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-10-01,4590.04
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-11-01,4592.42
Omega Aqua Terra 220.10.41.21.03.004,2017,,Pre-owned,Full Set,Everyday,5500.0,WatchCharts,2025-12-01,4558.94
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-01-01,3699.29
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-02-01,3725.06
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-03-01,3785.41
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-04-01,3826.86
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-05-01,3865.71
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-06-01,3927.35
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-07-01,3903.34
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-08-01,3915.82
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-09-01,3895.98
Longines Spirit L3.810.4,2020,,Pre-owned,Full Set,Pilot,2150.0,eBay,2024-10-01,3900.56
